PERSON	Upāli	1
PERSON	Usabha	1
PERSON	Vaisravana	1
PERSON	Vajira the nun	1
PERSON	Vajirahattha	1
PERSON	Vasavanesi	1
PERSON	Vasavassa	1
PERSON	Vasus	1
PERSON	Vataraga	1
PERSON	Veghanas	1
PERSON	Veghanasa	1
PERSON	Veluvana	1
PERSON	Ven . Maha Kassapa	1
PERSON	Ven . Pukkusati	1
PERSON	Ven . Punna	1
PERSON	Ven. Ajita	1
PERSON	Ven. Anuraadha	1
PERSON	Ven. Bahuna	1
PERSON	Ven. Cūḷa	1
PERSON	Ven. Cūḷa Panthaka	1
PERSON	Ven. Elephant	1
PERSON	Ven. Kaccaayana	1
PERSON	Ven. Khemaka's	1
PERSON	Ven. Kimila	1
PERSON	Ven. Maalu"nkyaputta	1
PERSON	Ven. Magandiya	1
PERSON	Ven. Maha Kappina	1
PERSON	Ven. Mahā Kappina	1
PERSON	Ven. Mahā Koṭṭhita	1
PERSON	Ven. Mahā Moggalāna	1
PERSON	Ven. Mahā Soṇa	1
PERSON	Ven. Migajaala	1
PERSON	Ven. Migajala	1
PERSON	Ven. Moggallaana	1
PERSON	Ven. Pi.n.dola-Bhaaradvaaja	1
PERSON	Ven. Radha	1
PERSON	Ven. Saariputta	1
PERSON	Ven. Subhadda	1
PERSON	Ven. Upali	1
PERSON	Ven. Vakkali	1
PERSON	Ven. Ānanda the Elder	1
PERSON	Ven.-Moliya-Phagguna	1
PERSON	Vendu	1
PERSON	Venerable Aggivessana	1
PERSON	Venerable Gosala	1
PERSON	Venerable Kaccaana	1
PERSON	Venerable Kaccayana	1
PERSON	Venerable Khemaka	1
PERSON	Venerable Ko.t.thika	1
PERSON	Venerable Mahaa-Kassapa	1
PERSON	Venerable Mahamoggllana	1
PERSON	Venerable Rahula	1
PERSON	Venerable Sañjaya	1
PERSON	Venerable So-and-so	1
PERSON	Venerable Tissa	1
PERSON	Venhu	1
PERSON	Verambha	1
PERSON	Verbal	1
PERSON	Verily Kondañña	1
PERSON	Vetendu	1
PERSON	Vetha	1
PERSON	Vicakkhana	1
PERSON	Vicakkhanas	1
PERSON	Vicaya-sambojjhaṅga	1
PERSON	Vijita	1
PERSON	Vimala	1
PERSON	Vipassi	1
PERSON	Viraja	1
PERSON	Visna	1
PERSON	Vitu	1
PERSON	Vitucca	1
PERSON	Vituda	1
PERSON	Vituta	1
PERSON	Yasassi	1
PERSON	Yugandhara	1
PERSON	bhikkhu Nanda	1
PERSON	grandson Salha	1
PERSON	venerable Cunda	1
PERSON	venerable Kondañña	1
PERSON	venerable Maha-Cunda	1
PERSON	venerable Moliya-Phagguna	1
PERSON	venerable Niganthas	1
PERSON	venerable Udayin	1
