verse_id,identifier,verse_num,label,surface,norm,suggested_canonical,bucket
19912,dn.09.0.than.html,4,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19917,dn.09.0.than.html,9,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19928,dn.09.0.than.html,20,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19929,dn.09.0.than.html,21,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19930,dn.09.0.than.html,22,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19931,dn.09.0.than.html,23,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19933,dn.09.0.than.html,25,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19935,dn.09.0.than.html,27,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19937,dn.09.0.than.html,29,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19939,dn.09.0.than.html,31,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19941,dn.09.0.than.html,33,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19943,dn.09.0.than.html,35,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19945,dn.09.0.than.html,37,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19947,dn.09.0.than.html,39,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19949,dn.09.0.than.html,41,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19951,dn.09.0.than.html,43,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19953,dn.09.0.than.html,45,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19962,dn.09.0.than.html,54,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19962,dn.09.0.than.html,54,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19963,dn.09.0.than.html,55,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19964,dn.09.0.than.html,56,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19964,dn.09.0.than.html,56,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19964,dn.09.0.than.html,56,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19966,dn.09.0.than.html,58,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19969,dn.09.0.than.html,61,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19971,dn.09.0.than.html,63,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19972,dn.09.0.than.html,64,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19976,dn.09.0.than.html,68,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19977,dn.09.0.than.html,69,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19981,dn.09.0.than.html,73,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19986,dn.09.0.than.html,78,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19988,dn.09.0.than.html,80,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19989,dn.09.0.than.html,81,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
19992,dn.09.0.than.html,84,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
20004,dn.09.0.than.html,96,PERSON,Potthapada,potthapada,,likely_missing_canonical_entity
20006,dn.09.0.than.html,98,PERSON,Ven. Elephant,elephant,,likely_missing_canonical_entity
20008,dn.11.0.than.html,2,LOC,Pavarika 's mango grove,pavarika 's mango grove,,likely_missing_canonical_entity
20008,dn.11.0.than.html,2,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20008,dn.11.0.than.html,2,PERSON,Nalanda,nalanda,,likely_missing_canonical_entity
20009,dn.11.0.than.html,3,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20009,dn.11.0.than.html,3,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20010,dn.11.0.than.html,4,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20010,dn.11.0.than.html,4,PERSON,Nalanda,nalanda,,likely_missing_canonical_entity
20011,dn.11.0.than.html,5,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20011,dn.11.0.than.html,5,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20012,dn.11.0.than.html,6,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20013,dn.11.0.than.html,7,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20014,dn.11.0.than.html,8,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20014,dn.11.0.than.html,8,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20015,dn.11.0.than.html,9,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20015,dn.11.0.than.html,9,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20017,dn.11.0.than.html,11,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20020,dn.11.0.than.html,14,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20020,dn.11.0.than.html,14,PERSON,Manika,manika,,likely_missing_canonical_entity
20022,dn.11.0.than.html,16,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20023,dn.11.0.than.html,17,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20092,dn.11.0.than.html,86,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20092,dn.11.0.than.html,86,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20104,dn.11.0.than.html,98,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20105,dn.11.0.than.html,99,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20113,dn.11.0.than.html,107,GPE,Suyama,suyama,,likely_missing_canonical_entity
20114,dn.11.0.than.html,108,PERSON,Santusita,santusita,,likely_missing_canonical_entity
20114,dn.11.0.than.html,108,PERSON,Suyama,suyama,,likely_missing_canonical_entity
20115,dn.11.0.than.html,109,LOC,Nimmanarati,nimmanarati,,likely_missing_canonical_entity
20115,dn.11.0.than.html,109,LOC,Santusita,santusita,,likely_missing_canonical_entity
20116,dn.11.0.than.html,110,LOC,Nimmanarati,nimmanarati,,likely_missing_canonical_entity
20116,dn.11.0.than.html,110,PERSON,Sunimmita,sunimmita,,likely_missing_canonical_entity
20117,dn.11.0.than.html,111,LOC,Paranimmitavasavatti,paranimmitavasavatti,,likely_missing_canonical_entity
20117,dn.11.0.than.html,111,PERSON,Sunimmita,sunimmita,,likely_missing_canonical_entity
20118,dn.11.0.than.html,112,LOC,Paranimmitavasavatti,paranimmitavasavatti,,likely_missing_canonical_entity
20118,dn.11.0.than.html,112,PERSON,Paranimmita Vasavatti,paranimmita vasavatti,,likely_missing_canonical_entity
20133,dn.11.0.than.html,127,LOC,Brahma world,brahma world,Brahma-world,likely_missing_alias_for_existing
20136,dn.11.0.than.html,130,PERSON,Kevatta,kevatta,,likely_missing_canonical_entity
20137,dn.12.0.than.html,1,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20138,dn.12.0.than.html,2,LOC,Salavatika.,salavatika.,,likely_missing_canonical_entity
20138,dn.12.0.than.html,2,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20139,dn.12.0.than.html,3,GPE,Rosika,rosika,,likely_missing_canonical_entity
20139,dn.12.0.than.html,3,GPE,Rosika,rosika,,likely_missing_canonical_entity
20139,dn.12.0.than.html,3,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20139,dn.12.0.than.html,3,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20139,dn.12.0.than.html,3,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20140,dn.12.0.than.html,4,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20140,dn.12.0.than.html,4,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20140,dn.12.0.than.html,4,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20140,dn.12.0.than.html,4,PERSON,Rosika,rosika,,likely_missing_canonical_entity
20141,dn.12.0.than.html,5,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20141,dn.12.0.than.html,5,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20141,dn.12.0.than.html,5,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20141,dn.12.0.than.html,5,PERSON,Rosika,rosika,,likely_missing_canonical_entity
20142,dn.12.0.than.html,6,GPE,Rosika,rosika,,likely_missing_canonical_entity
20142,dn.12.0.than.html,6,GPE,Rosika,rosika,,likely_missing_canonical_entity
20142,dn.12.0.than.html,6,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20143,dn.12.0.than.html,7,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20143,dn.12.0.than.html,7,PERSON,Rosika,rosika,,likely_missing_canonical_entity
20144,dn.12.0.than.html,8,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20144,dn.12.0.than.html,8,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20144,dn.12.0.than.html,8,PERSON,Rosika,rosika,,likely_missing_canonical_entity
20145,dn.12.0.than.html,9,PERSON,Rosika,rosika,,likely_missing_canonical_entity
20146,dn.12.0.than.html,10,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20146,dn.12.0.than.html,10,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20146,dn.12.0.than.html,10,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20146,dn.12.0.than.html,10,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20148,dn.12.0.than.html,12,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20150,dn.12.0.than.html,14,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20150,dn.12.0.than.html,14,PERSON,Salavatika,salavatika,,likely_missing_canonical_entity
20150,dn.12.0.than.html,14,PERSON,Salavatika,salavatika,,likely_missing_canonical_entity
20158,dn.12.0.than.html,22,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20159,dn.12.0.than.html,23,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20169,dn.12.0.than.html,33,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20170,dn.12.0.than.html,34,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20170,dn.12.0.than.html,34,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20170,dn.12.0.than.html,34,PERSON,Salavatika,salavatika,,likely_missing_canonical_entity
20170,dn.12.0.than.html,34,PERSON,Salavatika,salavatika,,likely_missing_canonical_entity
20172,dn.12.0.than.html,36,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20176,dn.12.0.than.html,40,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20177,dn.12.0.than.html,41,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20179,dn.12.0.than.html,43,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20191,dn.12.0.than.html,55,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20192,dn.12.0.than.html,56,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20193,dn.12.0.than.html,57,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20194,dn.12.0.than.html,58,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20195,dn.12.0.than.html,59,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20196,dn.12.0.than.html,60,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20197,dn.12.0.than.html,61,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20197,dn.12.0.than.html,61,LOC,Brahma worlds,brahma worlds,,likely_missing_canonical_entity
20197,dn.12.0.than.html,61,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20198,dn.12.0.than.html,62,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20199,dn.12.0.than.html,63,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20200,dn.12.0.than.html,64,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20201,dn.12.0.than.html,65,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20202,dn.12.0.than.html,66,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20203,dn.12.0.than.html,67,PERSON,Lohicca,lohicca,,likely_missing_canonical_entity
20298,dn.15.0.than.html,95,LOC,Beautifully Lustrous Devas,beautifully lustrous devas,,likely_missing_canonical_entity
20318,dn.16.1-6.vaji.html,1,LOC,Capala shrine,capala shrine,,likely_missing_canonical_entity
20318,dn.16.1-6.vaji.html,1,LOC,Hiraññavati,hirannavati,,likely_missing_canonical_entity
20318,dn.16.1-6.vaji.html,1,LOC,Vultures' Peak,vultures' peak,Vulture Peak Mountain,likely_missing_alias_for_existing
20318,dn.16.1-6.vaji.html,1,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20318,dn.16.1-6.vaji.html,1,PERSON,Videhi queen,videhi queen,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,LOC,Capala shrine,capala shrine,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,LOC,river Hiraññavati,river hirannavati,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,PERSON,Long,long,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,PERSON,Sarandada,sarandada,,likely_missing_canonical_entity
20319,dn.16.1-6.vaji.html,2,PERSON,Tathagatas,tathagatas,,likely_noise_or_bad_ner
20320,dn.16.1-6.vaji.html,3,LOC,Vultures' Peak,vultures' peak,Vulture Peak Mountain,likely_missing_alias_for_existing
20320,dn.16.1-6.vaji.html,3,PERSON,Master,,,likely_missing_canonical_entity
20320,dn.16.1-6.vaji.html,3,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20320,dn.16.1-6.vaji.html,3,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20321,dn.16.1-6.vaji.html,4,LOC,Kakuttha's river,kakuttha's river,,likely_missing_canonical_entity
20321,dn.16.1-6.vaji.html,4,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20321,dn.16.1-6.vaji.html,4,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20321,dn.16.1-6.vaji.html,4,PERSON,Cundaka,cundaka,,likely_missing_canonical_entity
20322,dn.16.1-6.vaji.html,5,LOC,Sarandada shrine,sarandada shrine,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,GPE,Jambugama,jambugama,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,LOC,Brick House,brick house,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,LOC,Tavatimsa heaven,tavatimsa heaven,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Ajatasattu,ajatasattu,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Bhadda,bhadda,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,bhikkhu Salha,bhikkhu salha,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Kakudha,kakudha,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Katissabha,katissabha,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Nikata,nikata,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Ramagama,ramagama,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Santuttha,santuttha,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Sudatta,sudatta,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Sujata,sujata,,likely_missing_canonical_entity
20323,dn.16.1-6.vaji.html,6,PERSON,Tuttha,tuttha,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,GPE,Ambagama,ambagama,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,LOC,Jambugama.,jambugama.,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,PERSON,Master,,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,PERSON,bhikkhu Salha,bhikkhu salha,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,PERSON,Seer,seer,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,PERSON,Venerable Upavana,upavana,,likely_missing_canonical_entity
20324,dn.16.1-6.vaji.html,7,PERSON,Vajjis,vajjis,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Master's,'s,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Master's,'s,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Master's,'s,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Master's Dispensation,'s dispensation,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Venerable Upavana,upavana,,likely_missing_canonical_entity
20325,dn.16.1-6.vaji.html,8,PERSON,Venerable Upavana,upavana,,likely_missing_canonical_entity
20326,dn.16.1-6.vaji.html,9,PERSON,Sudatta,sudatta,,likely_missing_canonical_entity
20326,dn.16.1-6.vaji.html,9,PERSON,Tathagatas,tathagatas,,likely_noise_or_bad_ner
20327,dn.16.1-6.vaji.html,10,LOC,Capala shrine,capala shrine,,likely_missing_canonical_entity
20327,dn.16.1-6.vaji.html,10,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20327,dn.16.1-6.vaji.html,10,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20327,dn.16.1-6.vaji.html,10,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20327,dn.16.1-6.vaji.html,10,PERSON,Enlightened One,enlightened one,,likely_missing_canonical_entity
20327,dn.16.1-6.vaji.html,10,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20327,dn.16.1-6.vaji.html,10,PERSON,Sujata,sujata,,likely_missing_canonical_entity
20328,dn.16.1-6.vaji.html,11,LOC,Brick House,brick house,,likely_missing_canonical_entity
20328,dn.16.1-6.vaji.html,11,PERSON,Kakudha,kakudha,,likely_missing_canonical_entity
20329,dn.16.1-6.vaji.html,12,LOC,Vultures' Peak,vultures' peak,Vulture Peak Mountain,likely_missing_alias_for_existing
20329,dn.16.1-6.vaji.html,12,PERSON,Bhadda,bhadda,,likely_missing_canonical_entity
20329,dn.16.1-6.vaji.html,12,PERSON,Katissabha,katissabha,,likely_missing_canonical_entity
20329,dn.16.1-6.vaji.html,12,PERSON,Nikata,nikata,,likely_missing_canonical_entity
20329,dn.16.1-6.vaji.html,12,PERSON,Santuttha,santuttha,,likely_missing_canonical_entity
20329,dn.16.1-6.vaji.html,12,PERSON,Tuttha,tuttha,,likely_missing_canonical_entity
20330,dn.16.1-6.vaji.html,13,LOC,Ambapali's grove,ambapali's grove,,likely_missing_canonical_entity
20331,dn.16.1-6.vaji.html,14,LOC,Mango Grove of,mango grove of,,likely_missing_canonical_entity
20331,dn.16.1-6.vaji.html,14,LOC,Mango Grove.,mango grove.,,likely_missing_canonical_entity
20331,dn.16.1-6.vaji.html,14,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20331,dn.16.1-6.vaji.html,14,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20331,dn.16.1-6.vaji.html,14,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20332,dn.16.1-6.vaji.html,15,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20332,dn.16.1-6.vaji.html,15,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20333,dn.16.1-6.vaji.html,16,LOC,Mango Grove.,mango grove.,,likely_missing_canonical_entity
20333,dn.16.1-6.vaji.html,16,LOC,Tusita realm,tusita realm,,likely_missing_canonical_entity
20333,dn.16.1-6.vaji.html,16,PERSON,Bodhisatta,bodhisatta,,likely_missing_canonical_entity
20333,dn.16.1-6.vaji.html,16,PERSON,Bodhisatta,bodhisatta,,likely_missing_canonical_entity
20333,dn.16.1-6.vaji.html,16,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20334,dn.16.1-6.vaji.html,17,GPE,Pavarika,pavarika,,likely_missing_canonical_entity
20334,dn.16.1-6.vaji.html,17,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20334,dn.16.1-6.vaji.html,17,PERSON,Fully Enlightened Ones,fully enlightened ones,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,GPE,Pavarika,pavarika,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,LOC,Ambapali's grove,ambapali's grove,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,LOC,Licchavi of Vesali,licchavi of vesali,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20335,dn.16.1-6.vaji.html,18,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Brahmas,brahmas,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20336,dn.16.1-6.vaji.html,19,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20337,dn.16.1-6.vaji.html,20,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20337,dn.16.1-6.vaji.html,20,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20337,dn.16.1-6.vaji.html,20,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20337,dn.16.1-6.vaji.html,20,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20338,dn.16.1-6.vaji.html,21,PERSON,Cunda,cunda,,likely_missing_canonical_entity
20338,dn.16.1-6.vaji.html,21,PERSON,Gather,gather,,likely_missing_canonical_entity
20339,dn.16.1-6.vaji.html,22,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20339,dn.16.1-6.vaji.html,22,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20339,dn.16.1-6.vaji.html,22,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20339,dn.16.1-6.vaji.html,22,PERSON,Brahmas,brahmas,,likely_missing_canonical_entity
20339,dn.16.1-6.vaji.html,22,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20340,dn.16.1-6.vaji.html,23,PERSON,Makuta-bandhana,makuta-bandhana,,likely_missing_canonical_entity
20341,dn.16.1-6.vaji.html,24,LOC,Ananda.,ananda.,,likely_missing_canonical_entity
20341,dn.16.1-6.vaji.html,24,PERSON,Fully Enlightened Ones,fully enlightened ones,,likely_missing_canonical_entity
20342,dn.16.1-6.vaji.html,25,LOC,Ambapali's grove,ambapali's grove,,likely_missing_canonical_entity
20342,dn.16.1-6.vaji.html,25,LOC,Sage Renounces,sage renounces,,likely_missing_canonical_entity
20342,dn.16.1-6.vaji.html,25,PERSON,Gather,gather,,likely_missing_canonical_entity
20342,dn.16.1-6.vaji.html,25,PERSON,Makuta-bandhana,makuta-bandhana,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,GPE,Beluva,beluva,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,LOC,Ambapali's grove,ambapali's grove,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,LOC,Kakuttha River,kakuttha river,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20343,dn.16.1-6.vaji.html,26,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20344,dn.16.1-6.vaji.html,27,GPE,Beluva,beluva,,likely_missing_canonical_entity
20344,dn.16.1-6.vaji.html,27,GPE,Beluva,beluva,,likely_missing_canonical_entity
20344,dn.16.1-6.vaji.html,27,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20344,dn.16.1-6.vaji.html,27,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20344,dn.16.1-6.vaji.html,27,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20344,dn.16.1-6.vaji.html,27,PERSON,Paccekabuddha,paccekabuddha,,likely_missing_canonical_entity
20345,dn.16.1-6.vaji.html,28,GPE,Sunidha,sunidha,,likely_missing_canonical_entity
20345,dn.16.1-6.vaji.html,28,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Arahant,arahant,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Fully Enlightened One,fully enlightened one,,likely_noise_or_bad_ner
20345,dn.16.1-6.vaji.html,28,PERSON,Paccekabuddha,paccekabuddha,,likely_missing_canonical_entity
20345,dn.16.1-6.vaji.html,28,PERSON,Pataliputta,pataliputta,,likely_missing_canonical_entity
20345,dn.16.1-6.vaji.html,28,PERSON,Pataliputta,pataliputta,,likely_missing_canonical_entity
20345,dn.16.1-6.vaji.html,28,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20346,dn.16.1-6.vaji.html,29,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20346,dn.16.1-6.vaji.html,29,PERSON,Venerable Anuruddha,anuruddha,,likely_missing_canonical_entity
20346,dn.16.1-6.vaji.html,29,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20346,dn.16.1-6.vaji.html,29,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20347,dn.16.1-6.vaji.html,30,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20347,dn.16.1-6.vaji.html,30,PERSON,Makuta-bandhana,makuta-bandhana,,likely_missing_canonical_entity
20347,dn.16.1-6.vaji.html,30,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20348,dn.16.1-6.vaji.html,31,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20348,dn.16.1-6.vaji.html,31,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20348,dn.16.1-6.vaji.html,31,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
20349,dn.16.1-6.vaji.html,32,LOC,Gotama-ford,gotama-ford,,likely_missing_canonical_entity
20349,dn.16.1-6.vaji.html,32,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20349,dn.16.1-6.vaji.html,32,PERSON,Venerable Maha Kassapa,maha kassapa,,likely_missing_canonical_entity
20349,dn.16.1-6.vaji.html,32,PERSON,Sunidha,sunidha,,likely_missing_canonical_entity
